,Type,Date,Num,Memo,Name,Item,Qty,U/M,Sales Price,Amount,Balance
,Invoice,12/14/2023,17721,3 TRAYS,Freedom Star General Trading Co. LLC,38910 (3 TRAYS),0,,150,0,161345.56
,Invoice,12/14/2023,17721,2 CASS,Freedom Star General Trading Co. LLC,38146 (2 CASS  CRACKED BACK PANEL),0,,175,0,161345.56
,Invoice,12/14/2023,17721,VOID: 12/12/2023,Freedom Star General Trading Co. LLC,GA0654,0,,800,0,161345.56
,Invoice,12/14/2023,17721,VOID: 12/12/2023,Freedom Star General Trading Co. LLC,38104,0,,200,0,161345.56
,Invoice,12/14/2023,17721,3 TRAYS R P D S,Freedom Star General Trading Co. LLC,38974 (3 TRAYS R P D S),0,,70,0,161345.56
,Invoice,12/14/2023,17721,4 TRAYS,Freedom Star General Trading Co. LLC,38891 (4 TRAYS),0,,150,0,161345.56
,Invoice,12/14/2023,17721,3 TRAYS R P D S,Freedom Star General Trading Co. LLC,38978 (3 TRAYS R P D S),0,,800,0,161345.56
,Invoice,12/14/2023,17721,FEB 2011  3 TRAYS,Freedom Star General Trading Co. LLC,38626 (FEB 2011  3 TRAYS),0,,125,0,161345.56
,Invoice,12/14/2023,17721,FEB 2011  2 TRAYS,Freedom Star General Trading Co. LLC,38628 (FEB 2011  2 TRAYS),0,,125,0,161345.56
,Invoice,12/14/2023,17721,FEB 2011  2 TRAYS,Freedom Star General Trading Co. LLC,38629 (FEB 2011  2 TRAYS),0,,125,0,161345.56
,Invoice,12/14/2023,17721,MAR 2011  2 TRAYS,Freedom Star General Trading Co. LLC,38656 (MAR 2011  2 TRAYS),0,,125,0,161345.56
,Invoice,12/14/2023,17721,FEB 2011  3 TRAYS,Freedom Star General Trading Co. LLC,38660 (FEB 2011  3 TRAYS),0,,125,0,161345.56
,Invoice,12/14/2023,17721,JUNE 2012 CRACKED DISPLAY,Freedom Star General Trading Co. LLC,36423 (JUNE 2012 CRACKED DISPLAY),0,,125,0,161345.56
,Invoice,12/14/2023,17721,MAR 2011  3 TRAYS,Freedom Star General Trading Co. LLC,38630 (MAR 2011  3 TRAYS),0,,125,0,161345.56
,Invoice,12/14/2023,17721,3 TRAYS,Freedom Star General Trading Co. LLC,38627 (3 TRAYS),0,,125,0,161345.56
,Invoice,12/14/2023,17721,VOID: 12/12/2023,Freedom Star General Trading Co. LLC,PA0305,0,,125,0,161345.56
,Invoice,12/14/2023,17721,VOID: 12/12/2023,Freedom Star General Trading Co. LLC,38023,0,,125,0,161345.56
,Invoice,12/14/2023,17721,OCT 2012  2 TRAYS,Freedom Star General Trading Co. LLC,38650 (OCT 2012  2 TRAYS),0,,50,0,161345.56
,Invoice,12/14/2023,17721,JAN 2013  2 TRAYS,Freedom Star General Trading Co. LLC,38659 (JAN 2013  2 TRAYS),0,,50,0,161345.56
,Invoice,12/14/2023,17721,JUNE 2014  2 TRAYS,Freedom Star General Trading Co. LLC,38807 (JUNE 2014  2 TRAYS),0,,50,0,161345.56
,Invoice,12/14/2023,17721,FEB 2018  NO HD,Freedom Star General Trading Co. LLC,36247 (FEB 2018  NO HD),0,,130,0,161345.56
,Invoice,12/14/2023,17721,MAY 2018  2 TRAYS,Freedom Star General Trading Co. LLC,38638 (MAY 2018  2 TRAYS),0,,130,0,161345.56
,Invoice,12/14/2023,17721,2 TRAYS,Freedom Star General Trading Co. LLC,38664 (2 TRAYS),0,,130,0,161345.56
,Invoice,12/14/2023,17721,2 TRAYS  APR 2012,Freedom Star General Trading Co. LLC,38421 (2 TRAYS  APR 2012),0,,50,0,161345.56
,Invoice,12/14/2023,17721,2 TRAYS,Freedom Star General Trading Co. LLC,38651 (2 TRAYS),0,,130,0,161345.56
,Invoice,12/14/2023,17721,APR 2012  3 TRAYS,Freedom Star General Trading Co. LLC,38744 (APR 2012  3 TRAYS),0,,50,0,161345.56
,Invoice,12/14/2023,17721,3 TRAYS  MAY 2013,Freedom Star General Trading Co. LLC,38399 (3 TRAYS  MAY 2013),0,,50,0,161345.56
,Invoice,12/14/2023,17721,2 TRAYS  DEC 2013,Freedom Star General Trading Co. LLC,38411 (2 TRAYS  DEC 2013),0,,50,0,161345.56
,Invoice,12/14/2023,17721,3 TRAYS R P D S JULY 2015,Freedom Star General Trading Co. LLC,38985 (3 TRAYS R P D S JULY 2015),0,,50,0,161345.56
,Invoice,12/14/2023,17721,4 TRAYS  JULY 2015,Freedom Star General Trading Co. LLC,38397 (4 TRAYS  JULY 2015),0,,50,0,161345.56
,Invoice,12/14/2023,17721,2 TRAYS  SEPT 2015,Freedom Star General Trading Co. LLC,38400 (2 TRAYS  SEPT 2015),0,,50,0,161345.56
,Invoice,12/14/2023,17721,2 TRAYS  SEPT 2015,Freedom Star General Trading Co. LLC,38401 (2 TRAYS  SEPT 2015),0,,50,0,161345.56
,Invoice,12/14/2023,17721,JUNE 2015  3 TRAYS,Freedom Star General Trading Co. LLC,38752 (JUNE 2015  3 TRAYS),0,,50,0,161345.56
,Invoice,12/14/2023,17721,3 TRAYS R P D S,Freedom Star General Trading Co. LLC,38946 (3 TRAYS R P D S),0,,100,0,161345.56
,Invoice,12/14/2023,17721,3 TRAYS,Freedom Star General Trading Co. LLC,38412 (3 TRAYS),0,,100,0,161345.56
,Invoice,12/14/2023,17721,4 TRAYS,Freedom Star General Trading Co. LLC,38414 (4 TRAYS),0,,100,0,161345.56
,Invoice,12/14/2023,17721,4 TRAYS,Freedom Star General Trading Co. LLC,38415 (4 TRAYS),0,,100,0,161345.56
,Invoice,12/14/2023,17721,4 TRAYS,Freedom Star General Trading Co. LLC,38599 (4 TRAYS),0,,175,0,161345.56
,Invoice,12/14/2023,17721,3 TRAYS,Freedom Star General Trading Co. LLC,38885 (3 TRAYS),0,,175,0,161345.56
,Invoice,12/14/2023,17721,3 TRAYS,Freedom Star General Trading Co. LLC,38789 (3 TRAYS),0,,150,0,161345.56
,Invoice,12/14/2023,17721,VOID: 12/12/2023,Freedom Star General Trading Co. LLC,37786,0,,50,0,161345.56
,Invoice,12/14/2023,17721,3 TRAYS R P D S,Freedom Star General Trading Co. LLC,38982 (3 TRAYS R P D S),0,,80,0,161345.56
,Invoice,12/14/2023,17721,3 TRAYS/INT FIN,Freedom Star General Trading Co. LLC,33320 (3 TRAYS/INT FIN),0,,80,0,161345.56
,Invoice,12/14/2023,17721,2 TRAYS,Freedom Star General Trading Co. LLC,38530 (2 TRAYS),0,,80,0,161345.56
,Invoice,12/14/2023,17721,3 TRAYS,Freedom Star General Trading Co. LLC,38874 (3 TRAYS),0,,80,0,161345.56
,Invoice,12/14/2023,17721,2 TRAYS,Freedom Star General Trading Co. LLC,38537 (2 TRAYS),0,,80,0,161345.56
,Invoice,12/14/2023,17721,3 TRAYS,Freedom Star General Trading Co. LLC,38672 (3 TRAYS),0,,80,0,161345.56
,Invoice,12/14/2023,17721,3 TRAYS,Freedom Star General Trading Co. LLC,38682 (3 TRAYS),0,,80,0,161345.56
,Invoice,12/14/2023,17721,3 TRAYS,Freedom Star General Trading Co. LLC,38718 (3 TRAYS),0,,80,0,161345.56
,Invoice,12/14/2023,17721,3 TRAYS,Freedom Star General Trading Co. LLC,38730 (3 TRAYS),0,,80,0,161345.56
,Invoice,12/14/2023,17721,DAMAGED COVER  NO HDD,Freedom Star General Trading Co. LLC,PA0246 (DAMAGED COVER  NO HDD),0,,80,0,161345.56
,Invoice,12/14/2023,17721,4 TRAYS,Freedom Star General Trading Co. LLC,38477 (4 TRAYS),0,,70,0,161345.56
,Invoice,12/14/2023,17721,3 TRAYS,Freedom Star General Trading Co. LLC,38586 (3 TRAYS),0,,800,0,161345.56
,Invoice,12/14/2023,17721,3 TRAYS R P D S,Freedom Star General Trading Co. LLC,38980 (3 TRAYS R P D S),0,,800,0,161345.56
,Invoice,12/14/2023,17721,3 TRAYS R P D S,Freedom Star General Trading Co. LLC,38981 (3 TRAYS R P D S),0,,800,0,161345.56
,Invoice,12/14/2023,17721,JUNE 2017  2 TRAYS,Freedom Star General Trading Co. LLC,38914 (JUNE 2017  2 TRAYS),0,,55,0,161345.56
,Invoice,12/14/2023,17721,JAN 2013  2 TRAYS,Freedom Star General Trading Co. LLC,38810 (JAN 2013  2 TRAYS),0,,55,0,161345.56
,Invoice,12/14/2023,17721,4 TRAYS,Freedom Star General Trading Co. LLC,38632 (4 TRAYS),0,,55,0,161345.56
,Invoice,12/14/2023,17721,3 TRAYS,Freedom Star General Trading Co. LLC,39024 (3 TRAYS),0,,80,0,161345.56
,Invoice,12/14/2023,17721,3 TRAYS,Freedom Star General Trading Co. LLC,39023 (3 TRAYS),0,,80,0,161345.56
,Invoice,12/14/2023,17721,2 TRAYS,Freedom Star General Trading Co. LLC,39072 (2 TRAYS),0,,60,0,161345.56
,Invoice,12/14/2023,17721,3 TRAYS,Freedom Star General Trading Co. LLC,39066 (3 TRAYS),0,,130,0,161345.56
,Invoice,12/14/2023,17721,2 TRAYS,Freedom Star General Trading Co. LLC,38527 (2 TRAYS),0,,80,0,161345.56
,Invoice,12/14/2023,17721,3 TRAYS R P D S,Freedom Star General Trading Co. LLC,38975 (3 TRAYS R P D S),0,,80,0,161345.56
,Invoice,12/14/2023,17721,DAMAGED  NO HDD,Freedom Star General Trading Co. LLC,PA0236 (DAMAGED  NO HDD),0,,80,0,161345.56
,Invoice,12/14/2023,17721,NO HDD - SOFTWARE MALFUNCTION,Freedom Star General Trading Co. LLC,PA0166 (NO HDD - SOFTWARE MALFUNCTION),0,,80,0,161345.56
,Invoice,12/14/2023,17721, PARTS MACHINE BOOK DAMAGE  NO HDD,Freedom Star General Trading Co. LLC,PA0212 ( PARTS MACHINE BOOK DAMAGE  NO HDD),0,,80,0,161345.56
,Invoice,12/14/2023,17721,2 TRAYS,Freedom Star General Trading Co. LLC,38520 (2 TRAYS),0,,80,0,161345.56
,Invoice,12/14/2023,17721,DAMAGED  NO HDD,Freedom Star General Trading Co. LLC,PA0231 (DAMAGED  NO HDD),0,,80,0,161345.56
,Invoice,12/14/2023,17721,DAMAGED  NO HDD,Freedom Star General Trading Co. LLC,PA0233 (DAMAGED  NO HDD),0,,80,0,161345.56
,Invoice,12/14/2023,17721,3 TRAYS,Freedom Star General Trading Co. LLC,38872 (3 TRAYS),0,,80,0,161345.56
,Invoice,12/14/2023,17721,2 CASS,Freedom Star General Trading Co. LLC,38386 (2 CASS),0,,80,0,161345.56
,Invoice,12/14/2023,17721,2 CASS,Freedom Star General Trading Co. LLC,38389 (2 CASS),0,,80,0,161345.56
,Invoice,12/14/2023,17721,2 CASS,Freedom Star General Trading Co. LLC,38390 (2 CASS),0,,80,0,161345.56
,Invoice,12/14/2023,17721,2 CASS,Freedom Star General Trading Co. LLC,38383 (2 CASS),0,,80,0,161345.56
,Invoice,12/14/2023,17721,2 CASS,Freedom Star General Trading Co. LLC,38384 (2 CASS),0,,80,0,161345.56
,Invoice,12/14/2023,17721,2 CASS,Freedom Star General Trading Co. LLC,38385 (2 CASS),0,,80,0,161345.56
,Invoice,12/14/2023,17721,2 CASS,Freedom Star General Trading Co. LLC,38391 (2 CASS),0,,80,0,161345.56
,Invoice,12/14/2023,17721,2 CASS,Freedom Star General Trading Co. LLC,38392 (2 CASS),0,,80,0,161345.56
,Invoice,12/14/2023,17721,2 TRAYS,Freedom Star General Trading Co. LLC,39053 (2 TRAYS),0,,120,0,161345.56
,Invoice,12/14/2023,17721,4 TRAYS,Freedom Star General Trading Co. LLC,39054 (4 TRAYS),0,,120,0,161345.56
,Invoice,12/14/2023,17721,4 TRAYS,Freedom Star General Trading Co. LLC,39062 (4 TRAYS),0,,150,0,161345.56
,Invoice,12/14/2023,17721,2 TRAYS,Freedom Star General Trading Co. LLC,39063 (2 TRAYS),0,,120,0,161345.56
,Invoice,12/14/2023,17721,2 TRAYS,Freedom Star General Trading Co. LLC,39067 (2 TRAYS),0,,120,0,161345.56
,Invoice,12/14/2023,17721,4 TRAYS,Freedom Star General Trading Co. LLC,39068 (4 TRAYS),0,,150,0,161345.56
,Invoice,12/14/2023,17721,4 TRAYS,Freedom Star General Trading Co. LLC,39070 (4 TRAYS),0,,150,0,161345.56
,Invoice,12/14/2023,17721,4 TRAYS,Freedom Star General Trading Co. LLC,39071 (4 TRAYS),0,,125,0,161345.56
,Invoice,12/14/2023,17721,4 TRAYS,Freedom Star General Trading Co. LLC,38854 (4 TRAYS),0,,120,0,161345.56
,Invoice,12/14/2023,17721,2 TRAYS,Freedom Star General Trading Co. LLC,38935 (2 TRAYS),0,,120,0,161345.56
,Invoice,12/14/2023,17721,2 TRAYS,Freedom Star General Trading Co. LLC,39035 (2 TRAYS),0,,120,0,161345.56
,Invoice,12/14/2023,17721,4 TRAYS,Freedom Star General Trading Co. LLC,38923 (4 TRAYS),0,,150,0,161345.56
,Invoice,12/14/2023,17721,4 TRAYS  MAY 2020,Freedom Star General Trading Co. LLC,39051 (4 TRAYS  MAY 2020),0,,150,0,161345.56
,Invoice,12/14/2023,17721,4 TRAYS,Freedom Star General Trading Co. LLC,38938 (4 TRAYS),0,,150,0,161345.56
,Invoice,12/14/2023,17721,4 TRAYS,Freedom Star General Trading Co. LLC,38919 (4 TRAYS),0,,150,0,161345.56
,Invoice,12/14/2023,17721,2 TRAYS,Freedom Star General Trading Co. LLC,38942 (2 TRAYS),0,,150,0,161345.56
,Invoice,12/14/2023,17721,4 TRAYS,Freedom Star General Trading Co. LLC,38915 (4 TRAYS),0,,150,0,161345.56
,Invoice,12/14/2023,17721,4 TRAYS,Freedom Star General Trading Co. LLC,38862 (4 TRAYS),0,,150,0,161345.56
,Invoice,12/14/2023,17721,4 TRAYS,Freedom Star General Trading Co. LLC,38857 (4 TRAYS),0,,150,0,161345.56
,Invoice,12/14/2023,17721,4 TRAYS,Freedom Star General Trading Co. LLC,38934 (4 TRAYS),0,,190,0,161345.56
,Invoice,12/14/2023,17721,4 TRAYS/EXT FIN  DEC 2018,Freedom Star General Trading Co. LLC,39032 (4 TRAYS/EXT FIN  DEC 2018),0,,190,0,161345.56
,Invoice,12/14/2023,17721,4 TRAYS  NOV 2018,Freedom Star General Trading Co. LLC,39033 (4 TRAYS  NOV 2018),0,,190,0,161345.56
,Invoice,12/14/2023,17721,4 TRAYS,Freedom Star General Trading Co. LLC,38913 (4 TRAYS),0,,190,0,161345.56
,Invoice,12/14/2023,17721,4 TRAYS,Freedom Star General Trading Co. LLC,38856 (4 TRAYS),0,,225,0,161345.56
,Invoice,12/14/2023,17721,LOADING,Freedom Star General Trading Co. LLC,LOADING,0,,1600,0,161345.56
,Invoice,12/14/2023,17721,FREIGHT TBD,Freedom Star General Trading Co. LLC,FREIGHT,0,,0,0,161345.56
,Invoice,1/3/2024,17723,Package of machines as per attached,Freedom Star General Trading Co. LLC,PACKAGE  Inv,1,,33550,33550,194895.56
,Invoice,1/3/2024,17723,LOADING,Freedom Star General Trading Co. LLC,LOADING,1,,1600,1600,196495.56
,Invoice,1/3/2024,17723,FREIGHT,Freedom Star General Trading Co. LLC,FREIGHT,1,,3000,3000,199495.56
,Credit Memo,1/4/2024,17775,Credit wire fee from 1/4/2024 payment (applied to #17735),Freedom Star General Trading Co. LLC,CREDIT,-1,,96.43,-96.43,199399.13
,Invoice,1/16/2024,17735,4 TRAYS,Freedom Star General Trading Co. LLC,38665 (4 TRAYS),1,,30,30,199429.13
,Invoice,1/16/2024,17735,DEC 2015  4 TRAYS,Freedom Star General Trading Co. LLC,38666 (DEC 2015  4 TRAYS),1,,30,30,199459.13
,Invoice,1/16/2024,17735,4 CASS,Freedom Star General Trading Co. LLC,37912 (4 CASS),1,,30,30,199489.13
,Invoice,1/16/2024,17735,12/12/2023,Freedom Star General Trading Co. LLC,PA0879,1,,30,30,199519.13
,Invoice,1/16/2024,17735,4 TRAYS  FEB 2016,Freedom Star General Trading Co. LLC,38245 (4 TRAYS  FEB 2016),1,,30,30,199549.13
,Invoice,1/16/2024,17735,3 CASS,Freedom Star General Trading Co. LLC,37352 (3 CASS),1,,50,50,199599.13
,Invoice,1/16/2024,17735,2 TRAYS,Freedom Star General Trading Co. LLC,38734 (2 TRAYS),1,,70,70,199669.13
,Invoice,1/16/2024,17735,3 TRAYS R P D S,Freedom Star General Trading Co. LLC,38951 (3 TRAYS R P D S),1,,70,70,199739.13
,Invoice,1/16/2024,17735,2 TRAYS,Freedom Star General Trading Co. LLC,38416 (2 TRAYS),1,,70,70,199809.13
,Invoice,1/16/2024,17735,2 TRAYS,Freedom Star General Trading Co. LLC,38418 (2 TRAYS),1,,70,70,199879.13
,Invoice,1/16/2024,17735,2 TRAYS,Freedom Star General Trading Co. LLC,38419 (2 TRAYS),1,,70,70,199949.13
,Invoice,1/16/2024,17735,3 TRAYS R P D S,Freedom Star General Trading Co. LLC,38946 (3 TRAYS R P D S),1,,135,135,200084.13
,Invoice,1/16/2024,17735,3 TRAYS,Freedom Star General Trading Co. LLC,38412 (3 TRAYS),1,,135,135,200219.13
,Invoice,1/16/2024,17735,4 TRAYS,Freedom Star General Trading Co. LLC,38414 (4 TRAYS),1,,135,135,200354.13
,Invoice,1/16/2024,17735,4 TRAYS,Freedom Star General Trading Co. LLC,38415 (4 TRAYS),1,,135,135,200489.13
,Invoice,1/16/2024,17735,4 TRAYS,Freedom Star General Trading Co. LLC,38599 (4 TRAYS),1,,150,150,200639.13
,Invoice,1/16/2024,17735,3 TRAYS,Freedom Star General Trading Co. LLC,38885 (3 TRAYS),1,,150,150,200789.13
,Invoice,1/16/2024,17735,3 TRAYS,Freedom Star General Trading Co. LLC,38789 (3 TRAYS),1,,150,150,200939.13
,Invoice,1/16/2024,17735,12/12/2023,Freedom Star General Trading Co. LLC,37786,1,,50,50,200989.13
,Invoice,1/16/2024,17735,3 TRAYS R P D S,Freedom Star General Trading Co. LLC,38982 (3 TRAYS R P D S),1,,80,80,201069.13
,Invoice,1/16/2024,17735,3 TRAYS/INT FIN,Freedom Star General Trading Co. LLC,33320 (3 TRAYS/INT FIN),1,,80,80,201149.13
,Invoice,1/16/2024,17735,3 TRAYS,Freedom Star General Trading Co. LLC,38874 (3 TRAYS),1,,80,80,201229.13
,Invoice,1/16/2024,17735,3 TRAYS,Freedom Star General Trading Co. LLC,38672 (3 TRAYS),1,,80,80,201309.13
,Invoice,1/16/2024,17735,3 TRAYS,Freedom Star General Trading Co. LLC,38682 (3 TRAYS),1,,80,80,201389.13
,Invoice,1/16/2024,17735,3 TRAYS,Freedom Star General Trading Co. LLC,38718 (3 TRAYS),1,,80,80,201469.13
,Invoice,1/16/2024,17735,3 TRAYS,Freedom Star General Trading Co. LLC,38730 (3 TRAYS),1,,80,80,201549.13
,Invoice,1/16/2024,17735,3 TRAYS,Freedom Star General Trading Co. LLC,38486 (3 TRAYS),1,,70,70,201619.13
,Invoice,1/16/2024,17735,3 TRAYS,Freedom Star General Trading Co. LLC,38468 (3 TRAYS),1,,70,70,201689.13
,Invoice,1/16/2024,17735,4 TRAYS,Freedom Star General Trading Co. LLC,38477 (4 TRAYS),1,,70,70,201759.13
,Invoice,1/16/2024,17735,2 TRAYS,Freedom Star General Trading Co. LLC,38492 (2 TRAYS),1,,135,135,201894.13
,Invoice,1/16/2024,17735,4 TRAYS,Freedom Star General Trading Co. LLC,38495 (4 TRAYS),1,,135,135,202029.13
,Invoice,1/16/2024,17735,2 TRAYS,Freedom Star General Trading Co. LLC,38491 (2 TRAYS),1,,135,135,202164.13
,Invoice,1/16/2024,17735,4 TRAYS,Freedom Star General Trading Co. LLC,38475 (4 TRAYS),1,,135,135,202299.13
,Invoice,1/16/2024,17735,4 TRAYS,Freedom Star General Trading Co. LLC,38459 (4 TRAYS),1,,135,135,202434.13
,Invoice,1/16/2024,17735,3 TRAYS R P D S,Freedom Star General Trading Co. LLC,38977 (3 TRAYS R P D S),1,,135,135,202569.13
,Invoice,1/16/2024,17735,2 TRAYS,Freedom Star General Trading Co. LLC,38370 (2 TRAYS),1,,135,135,202704.13
,Invoice,1/16/2024,17735,3 CASS,Freedom Star General Trading Co. LLC,38394 (3 CASS),1,,135,135,202839.13
,Invoice,1/16/2024,17735,3 TRAYS,Freedom Star General Trading Co. LLC,38867 (3 TRAYS),1,,135,135,202974.13
,Invoice,1/16/2024,17735,3 TRAYS,Freedom Star General Trading Co. LLC,38910 (3 TRAYS),1,,135,135,203109.13
,Invoice,1/16/2024,17735,2 CASS,Freedom Star General Trading Co. LLC,38146 (2 CASS  CRACKED BACK PANEL),1,,135,135,203244.13
,Invoice,1/16/2024,17735,12/12/2023,Freedom Star General Trading Co. LLC,38104,1,,200,200,203444.13
,Invoice,1/16/2024,17735,3 TRAYS R P D S,Freedom Star General Trading Co. LLC,38974 (3 TRAYS R P D S),1,,70,70,203514.13
,Invoice,1/16/2024,17735,4 TRAYS,Freedom Star General Trading Co. LLC,38891 (4 TRAYS),1,,135,135,203649.13
,Invoice,1/16/2024,17735,3 TRAYS R P D S,Freedom Star General Trading Co. LLC,38978 (3 TRAYS R P D S),1,,800,800,204449.13
,Invoice,1/16/2024,17735,FEB 2011  3 TRAYS,Freedom Star General Trading Co. LLC,38626 (FEB 2011  3 TRAYS),1,,125,125,204574.13
,Invoice,1/16/2024,17735,FEB 2011  2 TRAYS,Freedom Star General Trading Co. LLC,38628 (FEB 2011  2 TRAYS),1,,125,125,204699.13
,Invoice,1/16/2024,17735,FEB 2011  2 TRAYS,Freedom Star General Trading Co. LLC,38629 (FEB 2011  2 TRAYS),1,,125,125,204824.13
,Invoice,1/16/2024,17735,MAR 2011  2 TRAYS,Freedom Star General Trading Co. LLC,38656 (MAR 2011  2 TRAYS),1,,125,125,204949.13
,Invoice,1/16/2024,17735,FEB 2011  3 TRAYS,Freedom Star General Trading Co. LLC,38660 (FEB 2011  3 TRAYS),1,,125,125,205074.13
,Invoice,1/16/2024,17735,JUNE 2012 CRACKED DISPLAY,Freedom Star General Trading Co. LLC,36423 (JUNE 2012 CRACKED DISPLAY),1,,125,125,205199.13
,Invoice,1/16/2024,17735,MAR 2011  3 TRAYS,Freedom Star General Trading Co. LLC,38630 (MAR 2011  3 TRAYS),1,,125,125,205324.13
,Invoice,1/16/2024,17735,3 TRAYS,Freedom Star General Trading Co. LLC,38627 (3 TRAYS),1,,125,125,205449.13
,Invoice,1/16/2024,17735,12/12/2023,Freedom Star General Trading Co. LLC,PA0305,1,,125,125,205574.13
,Invoice,1/16/2024,17735,12/12/2023,Freedom Star General Trading Co. LLC,38023,1,,125,125,205699.13
,Invoice,1/16/2024,17735,OCT 2012  2 TRAYS,Freedom Star General Trading Co. LLC,38650 (OCT 2012  2 TRAYS),1,,50,50,205749.13
,Invoice,1/16/2024,17735,JAN 2013  2 TRAYS,Freedom Star General Trading Co. LLC,38659 (JAN 2013  2 TRAYS),1,,50,50,205799.13
,Invoice,1/16/2024,17735,JUNE 2014  2 TRAYS,Freedom Star General Trading Co. LLC,38807 (JUNE 2014  2 TRAYS),1,,50,50,205849.13
,Invoice,1/16/2024,17735,FEB 2018  NO HD,Freedom Star General Trading Co. LLC,36247 (FEB 2018  NO HD),1,,130,130,205979.13
,Invoice,1/16/2024,17735,MAY 2018  2 TRAYS,Freedom Star General Trading Co. LLC,38638 (MAY 2018  2 TRAYS),1,,130,130,206109.13
,Invoice,1/16/2024,17735,2 TRAYS,Freedom Star General Trading Co. LLC,38664 (2 TRAYS),1,,130,130,206239.13
,Invoice,1/16/2024,17735,2 TRAYS  APR 2012,Freedom Star General Trading Co. LLC,38421 (2 TRAYS  APR 2012),1,,50,50,206289.13
,Invoice,1/16/2024,17735,2 TRAYS,Freedom Star General Trading Co. LLC,38651 (2 TRAYS),1,,130,130,206419.13
,Invoice,1/16/2024,17735,APR 2012  3 TRAYS,Freedom Star General Trading Co. LLC,38744 (APR 2012  3 TRAYS),1,,50,50,206469.13
,Invoice,1/16/2024,17735,3 TRAYS  MAY 2013,Freedom Star General Trading Co. LLC,38399 (3 TRAYS  MAY 2013),1,,50,50,206519.13
,Invoice,1/16/2024,17735,3 TRAYS R P D S JULY 2015,Freedom Star General Trading Co. LLC,38985 (3 TRAYS R P D S JULY 2015),1,,50,50,206569.13
,Invoice,1/16/2024,17735,4 TRAYS  JULY 2015,Freedom Star General Trading Co. LLC,38397 (4 TRAYS  JULY 2015),1,,50,50,206619.13
,Invoice,1/16/2024,17735,2 TRAYS  SEPT 2015,Freedom Star General Trading Co. LLC,38400 (2 TRAYS  SEPT 2015),1,,50,50,206669.13
,Invoice,1/16/2024,17735,2 TRAYS  SEPT 2015,Freedom Star General Trading Co. LLC,38401 (2 TRAYS  SEPT 2015),1,,50,50,206719.13
,Invoice,1/16/2024,17735,JUNE 2015  3 TRAYS,Freedom Star General Trading Co. LLC,38752 (JUNE 2015  3 TRAYS),1,,50,50,206769.13
,Invoice,1/16/2024,17735,3 TRAYS,Freedom Star General Trading Co. LLC,38586 (3 TRAYS),1,,800,800,207569.13
,Invoice,1/16/2024,17735,3 TRAYS R P D S,Freedom Star General Trading Co. LLC,38980 (3 TRAYS R P D S),1,,800,800,208369.13
,Invoice,1/16/2024,17735,3 TRAYS R P D S,Freedom Star General Trading Co. LLC,38981 (3 TRAYS R P D S),1,,800,800,209169.13
,Invoice,1/16/2024,17735,JUNE 2017  2 TRAYS,Freedom Star General Trading Co. LLC,38914 (JUNE 2017  2 TRAYS),1,,40,40,209209.13
,Invoice,1/16/2024,17735,JAN 2013  2 TRAYS,Freedom Star General Trading Co. LLC,38810 (JAN 2013  2 TRAYS),1,,40,40,209249.13
,Invoice,1/16/2024,17735,4 TRAYS,Freedom Star General Trading Co. LLC,38632 (4 TRAYS),1,,40,40,209289.13
,Invoice,1/16/2024,17735,3 TRAYS,Freedom Star General Trading Co. LLC,39066 (3 TRAYS),1,,130,130,209419.13
,Invoice,1/16/2024,17735,2 TRAYS,Freedom Star General Trading Co. LLC,38527 (2 TRAYS),1,,80,80,209499.13
,Invoice,1/16/2024,17735,3 TRAYS R P D S,Freedom Star General Trading Co. LLC,38975 (3 TRAYS R P D S),1,,80,80,209579.13
,Invoice,1/16/2024,17735,2 TRAYS,Freedom Star General Trading Co. LLC,38520 (2 TRAYS),1,,80,80,209659.13
,Invoice,1/16/2024,17735,3 TRAYS,Freedom Star General Trading Co. LLC,38872 (3 TRAYS),1,,80,80,209739.13
